"","GEOID","Census_Tract","County","State","variable","estimate","moe","year"
"2336","24510250206","Census Tract 2502.06"," Baltimore city"," Maryland","median_income",66900,14584,"2020"
"2337","24510250207","Census Tract 2502.07"," Baltimore city"," Maryland","number_households",758,84,"2020"
"2338","24510250207","Census Tract 2502.07"," Baltimore city"," Maryland","median_income",41518,12419,"2020"
"2339","24510250301","Census Tract 2503.01"," Baltimore city"," Maryland","number_households",802,141,"2020"
"2340","24510250301","Census Tract 2503.01"," Baltimore city"," Maryland","median_income",24877,6036,"2020"
"2341","24510250303","Census Tract 2503.03"," Baltimore city"," Maryland","number_households",779,88,"2020"
"2342","24510250303","Census Tract 2503.03"," Baltimore city"," Maryland","median_income",40230,18417,"2020"
"2343","24510250401","Census Tract 2504.01"," Baltimore city"," Maryland","number_households",1417,236,"2020"
"2344","24510250401","Census Tract 2504.01"," Baltimore city"," Maryland","median_income",32019,16488,"2020"
"2345","24510250402","Census Tract 2504.02"," Baltimore city"," Maryland","number_households",1510,195,"2020"
"2346","24510250402","Census Tract 2504.02"," Baltimore city"," Maryland","median_income",37059,17791,"2020"
"2347","24510250500","Census Tract 2505"," Baltimore city"," Maryland","number_households",2068,633,"2020"
"2348","24510250500","Census Tract 2505"," Baltimore city"," Maryland","median_income",30526,21961,"2020"
"2349","24510250600","Census Tract 2506"," Baltimore city"," Maryland","number_households",0,13,"2020"
"2350","24510250600","Census Tract 2506"," Baltimore city"," Maryland","median_income",NA,NA,"2020"
"2351","24510260101","Census Tract 2601.01"," Baltimore city"," Maryland","number_households",1845,194,"2020"
"2352","24510260101","Census Tract 2601.01"," Baltimore city"," Maryland","median_income",68983,12006,"2020"
"2353","24510260102","Census Tract 2601.02"," Baltimore city"," Maryland","number_households",1838,194,"2020"
"2354","24510260102","Census Tract 2601.02"," Baltimore city"," Maryland","median_income",60313,11816,"2020"
"2355","24510260201","Census Tract 2602.01"," Baltimore city"," Maryland","number_households",2411,359,"2020"
"2356","24510260201","Census Tract 2602.01"," Baltimore city"," Maryland","median_income",44093,10221,"2020"
"2357","24510260202","Census Tract 2602.02"," Baltimore city"," Maryland","number_households",2599,388,"2020"
"2358","24510260202","Census Tract 2602.02"," Baltimore city"," Maryland","median_income",39282,12364,"2020"
"2359","24510260203","Census Tract 2602.03"," Baltimore city"," Maryland","number_households",1034,101,"2020"
"2360","24510260203","Census Tract 2602.03"," Baltimore city"," Maryland","median_income",46250,14519,"2020"
"2361","24510260301","Census Tract 2603.01"," Baltimore city"," Maryland","number_households",1369,184,"2020"
"2362","24510260301","Census Tract 2603.01"," Baltimore city"," Maryland","median_income",52117,22206,"2020"
"2363","24510260302","Census Tract 2603.02"," Baltimore city"," Maryland","number_households",2504,311,"2020"
"2364","24510260302","Census Tract 2603.02"," Baltimore city"," Maryland","median_income",50000,11734,"2020"
"2365","24510260303","Census Tract 2603.03"," Baltimore city"," Maryland","number_households",643,270,"2020"
"2366","24510260303","Census Tract 2603.03"," Baltimore city"," Maryland","median_income",NA,NA,"2020"
"2367","24510260401","Census Tract 2604.01"," Baltimore city"," Maryland","number_households",1111,135,"2020"
"2368","24510260401","Census Tract 2604.01"," Baltimore city"," Maryland","median_income",48661,13181,"2020"
"2369","24510260402","Census Tract 2604.02"," Baltimore city"," Maryland","number_households",1194,136,"2020"
"2370","24510260402","Census Tract 2604.02"," Baltimore city"," Maryland","median_income",39000,8391,"2020"
"2371","24510260403","Census Tract 2604.03"," Baltimore city"," Maryland","number_households",737,133,"2020"
"2372","24510260403","Census Tract 2604.03"," Baltimore city"," Maryland","median_income",35282,8721,"2020"
"2373","24510260404","Census Tract 2604.04"," Baltimore city"," Maryland","number_households",425,93,"2020"
"2374","24510260404","Census Tract 2604.04"," Baltimore city"," Maryland","median_income",54375,34095,"2020"
"2375","24510260501","Census Tract 2605.01"," Baltimore city"," Maryland","number_households",1502,134,"2020"
"2376","24510260501","Census Tract 2605.01"," Baltimore city"," Maryland","median_income",64706,13152,"2020"
"2377","24510260604","Census Tract 2606.04"," Baltimore city"," Maryland","number_households",526,132,"2020"
"2378","24510260604","Census Tract 2606.04"," Baltimore city"," Maryland","median_income",21977,10582,"2020"
"2379","24510260605","Census Tract 2606.05"," Baltimore city"," Maryland","number_households",1911,329,"2020"
"2380","24510260605","Census Tract 2606.05"," Baltimore city"," Maryland","median_income",44794,9971,"2020"
"2381","24510260700","Census Tract 2607"," Baltimore city"," Maryland","number_households",964,93,"2020"
"2382","24510260700","Census Tract 2607"," Baltimore city"," Maryland","median_income",80000,29799,"2020"
"2383","24510260800","Census Tract 2608"," Baltimore city"," Maryland","number_households",967,139,"2020"
"2384","24510260800","Census Tract 2608"," Baltimore city"," Maryland","median_income",48850,24690,"2020"
"2385","24510260900","Census Tract 2609"," Baltimore city"," Maryland","number_households",1837,245,"2020"
"2386","24510260900","Census Tract 2609"," Baltimore city"," Maryland","median_income",107438,10684,"2020"
"2387","24510261000","Census Tract 2610"," Baltimore city"," Maryland","number_households",869,129,"2020"
"2388","24510261000","Census Tract 2610"," Baltimore city"," Maryland","median_income",60893,18119,"2020"
"2389","24510261100","Census Tract 2611"," Baltimore city"," Maryland","number_households",920,153,"2020"
"2390","24510261100","Census Tract 2611"," Baltimore city"," Maryland","median_income",130769,24433,"2020"
"2391","24510270101","Census Tract 2701.01"," Baltimore city"," Maryland","number_households",527,51,"2020"
"2392","24510270101","Census Tract 2701.01"," Baltimore city"," Maryland","median_income",80875,8964,"2020"
"2393","24510270102","Census Tract 2701.02"," Baltimore city"," Maryland","number_households",1363,166,"2020"
"2394","24510270102","Census Tract 2701.02"," Baltimore city"," Maryland","median_income",58020,12534,"2020"
"2395","24510270200","Census Tract 2702"," Baltimore city"," Maryland","number_households",687,92,"2020"
"2396","24510270200","Census Tract 2702"," Baltimore city"," Maryland","median_income",80788,10406,"2020"
"2397","24510270301","Census Tract 2703.01"," Baltimore city"," Maryland","number_households",1117,185,"2020"
"2398","24510270301","Census Tract 2703.01"," Baltimore city"," Maryland","median_income",80655,18063,"2020"
"2399","24510270302","Census Tract 2703.02"," Baltimore city"," Maryland","number_households",718,139,"2020"
"2400","24510270302","Census Tract 2703.02"," Baltimore city"," Maryland","median_income",63929,25976,"2020"
"2401","24510270401","Census Tract 2704.01"," Baltimore city"," Maryland","number_households",1792,290,"2020"
"2402","24510270401","Census Tract 2704.01"," Baltimore city"," Maryland","median_income",64620,14030,"2020"
"2403","24510270402","Census Tract 2704.02"," Baltimore city"," Maryland","number_households",1222,163,"2020"
"2404","24510270402","Census Tract 2704.02"," Baltimore city"," Maryland","median_income",84556,15691,"2020"
"2405","24510270501","Census Tract 2705.01"," Baltimore city"," Maryland","number_households",1647,222,"2020"
"2406","24510270501","Census Tract 2705.01"," Baltimore city"," Maryland","median_income",66604,11033,"2020"
"2407","24510270502","Census Tract 2705.02"," Baltimore city"," Maryland","number_households",1847,397,"2020"
"2408","24510270502","Census Tract 2705.02"," Baltimore city"," Maryland","median_income",71694,11765,"2020"
"2409","24510270600","Census Tract 2706"," Baltimore city"," Maryland","number_households",1773,196,"2020"
"2410","24510270600","Census Tract 2706"," Baltimore city"," Maryland","median_income",67625,14312,"2020"
"2411","24510270701","Census Tract 2707.01"," Baltimore city"," Maryland","number_households",997,119,"2020"
"2412","24510270701","Census Tract 2707.01"," Baltimore city"," Maryland","median_income",37591,11730,"2020"
"2413","24510270702","Census Tract 2707.02"," Baltimore city"," Maryland","number_households",1017,136,"2020"
"2414","24510270702","Census Tract 2707.02"," Baltimore city"," Maryland","median_income",56963,2402,"2020"
"2415","24510270703","Census Tract 2707.03"," Baltimore city"," Maryland","number_households",1332,210,"2020"
"2416","24510270703","Census Tract 2707.03"," Baltimore city"," Maryland","median_income",88750,30893,"2020"
"2417","24510270801","Census Tract 2708.01"," Baltimore city"," Maryland","number_households",1391,117,"2020"
"2418","24510270801","Census Tract 2708.01"," Baltimore city"," Maryland","median_income",58995,7527,"2020"
"2419","24510270802","Census Tract 2708.02"," Baltimore city"," Maryland","number_households",2363,397,"2020"
"2420","24510270802","Census Tract 2708.02"," Baltimore city"," Maryland","median_income",55753,10207,"2020"
"2421","24510270803","Census Tract 2708.03"," Baltimore city"," Maryland","number_households",2835,290,"2020"
"2422","24510270803","Census Tract 2708.03"," Baltimore city"," Maryland","median_income",52272,4792,"2020"
"2423","24510270804","Census Tract 2708.04"," Baltimore city"," Maryland","number_households",1385,204,"2020"
"2424","24510270804","Census Tract 2708.04"," Baltimore city"," Maryland","median_income",59583,22159,"2020"
"2425","24510270805","Census Tract 2708.05"," Baltimore city"," Maryland","number_households",1861,200,"2020"
"2426","24510270805","Census Tract 2708.05"," Baltimore city"," Maryland","median_income",59763,9633,"2020"
"2427","24510270901","Census Tract 2709.01"," Baltimore city"," Maryland","number_households",1722,254,"2020"
"2428","24510270901","Census Tract 2709.01"," Baltimore city"," Maryland","median_income",47260,6866,"2020"
"2429","24510270902","Census Tract 2709.02"," Baltimore city"," Maryland","number_households",1352,147,"2020"
"2430","24510270902","Census Tract 2709.02"," Baltimore city"," Maryland","median_income",58269,23512,"2020"
"2431","24510270903","Census Tract 2709.03"," Baltimore city"," Maryland","number_households",1330,205,"2020"
"2432","24510270903","Census Tract 2709.03"," Baltimore city"," Maryland","median_income",52083,13697,"2020"
"2433","24510271001","Census Tract 2710.01"," Baltimore city"," Maryland","number_households",829,92,"2020"
"2434","24510271001","Census Tract 2710.01"," Baltimore city"," Maryland","median_income",35822,6035,"2020"
"2435","24510271002","Census Tract 2710.02"," Baltimore city"," Maryland","number_households",1482,245,"2020"
"2436","24510271002","Census Tract 2710.02"," Baltimore city"," Maryland","median_income",40281,7455,"2020"
"2437","24510271101","Census Tract 2711.01"," Baltimore city"," Maryland","number_households",835,93,"2020"
"2438","24510271101","Census Tract 2711.01"," Baltimore city"," Maryland","median_income",55859,16233,"2020"
"2439","24510271102","Census Tract 2711.02"," Baltimore city"," Maryland","number_households",497,71,"2020"
"2440","24510271102","Census Tract 2711.02"," Baltimore city"," Maryland","median_income",199531,33562,"2020"
"2441","24510271200","Census Tract 2712"," Baltimore city"," Maryland","number_households",2119,186,"2020"
"2442","24510271200","Census Tract 2712"," Baltimore city"," Maryland","median_income",195353,28079,"2020"
"2443","24510271300","Census Tract 2713"," Baltimore city"," Maryland","number_households",1065,187,"2020"
"2444","24510271300","Census Tract 2713"," Baltimore city"," Maryland","median_income",155605,34655,"2020"
"2445","24510271400","Census Tract 2714"," Baltimore city"," Maryland","number_households",1462,161,"2020"
"2446","24510271400","Census Tract 2714"," Baltimore city"," Maryland","median_income",151146,35435,"2020"
"2447","24510271501","Census Tract 2715.01"," Baltimore city"," Maryland","number_households",1722,134,"2020"
"2448","24510271501","Census Tract 2715.01"," Baltimore city"," Maryland","median_income",109688,10815,"2020"
"2449","24510271503","Census Tract 2715.03"," Baltimore city"," Maryland","number_households",620,77,"2020"
"2450","24510271503","Census Tract 2715.03"," Baltimore city"," Maryland","median_income",62500,17580,"2020"
"2451","24510271600","Census Tract 2716"," Baltimore city"," Maryland","number_households",1357,241,"2020"
"2452","24510271600","Census Tract 2716"," Baltimore city"," Maryland","median_income",34832,9323,"2020"
"2453","24510271700","Census Tract 2717"," Baltimore city"," Maryland","number_households",1740,181,"2020"
"2454","24510271700","Census Tract 2717"," Baltimore city"," Maryland","median_income",36484,6380,"2020"
"2455","24510271801","Census Tract 2718.01"," Baltimore city"," Maryland","number_households",1164,160,"2020"
